meeting_key,session_key,session_start,year,team_name,team_lineage,tier_static,tier_dynamic,position_start,position_current,position_change,points_start,points_current,points_gained,session_points_leader,points_deficit_vs_leader,weather_condition,temp_bucket,avg_track_temp,avg_air_temp,avg_humidity,avg_pressure,avg_wind_speed,pct_rainfall
1235,9515,2024-05-19 12:08:39.188000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,239.0,268,29.0,30.0,1.0,Dry,Hot,42.02,25.11,48.43,1006.63,2.14,0.0
1235,9515,2024-05-19 12:08:39.188000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,187.0,212,25.0,30.0,5.0,Dry,Hot,42.02,25.11,48.43,1006.63,2.14,0.0
1235,9515,2024-05-19 12:08:39.188000+00:00,2024,McLaren,McLaren,Top 3,Top 3,3.0,3,0.0,124.0,154,30.0,30.0,0.0,Dry,Hot,42.02,25.11,48.43,1006.63,2.14,0.0
1235,9515,2024-05-19 12:08:39.188000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,64.0,79,15.0,30.0,15.0,Dry,Hot,42.02,25.11,48.43,1006.63,2.14,0.0
1235,9515,2024-05-19 12:08:39.188000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,42.0,44,2.0,30.0,28.0,Dry,Hot,42.02,25.11,48.43,1006.63,2.14,0.0
1235,9515,2024-05-19 12:08:39.188000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,19.0,20,1.0,30.0,29.0,Dry,Hot,42.02,25.11,48.43,1006.63,2.14,0.0
1235,9515,2024-05-19 12:08:39.188000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,7.0,7,0.0,30.0,30.0,Dry,Hot,42.02,25.11,48.43,1006.63,2.14,0.0
1235,9515,2024-05-19 12:08:39.188000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,8.0,8,0.0,1.0,1,0.0,30.0,30.0,Dry,Hot,42.02,25.11,48.43,1006.63,2.14,0.0
1235,9515,2024-05-19 12:08:39.188000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,9,0.0,0.0,0,0.0,30.0,30.0,Dry,Hot,42.02,25.11,48.43,1006.63,2.14,0.0
1235,9515,2024-05-19 12:08:39.188000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,30.0,30.0,Dry,Hot,42.02,25.11,48.43,1006.63,2.14,0.0
1236,9523,2024-05-26 12:08:59.482000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,268.0,276,8.0,40.0,32.0,Dry,Hot,46.32,21.6,63.99,1018.74,0.98,0.0
1236,9523,2024-05-26 12:08:59.482000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,212.0,252,40.0,40.0,0.0,Dry,Hot,46.32,21.6,63.99,1018.74,0.98,0.0
1236,9523,2024-05-26 12:08:59.482000+00:00,2024,McLaren,McLaren,Top 3,Top 3,3.0,3,0.0,154.0,184,30.0,40.0,10.0,Dry,Hot,46.32,21.6,63.99,1018.74,0.98,0.0
1236,9523,2024-05-26 12:08:59.482000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,79.0,96,17.0,40.0,23.0,Dry,Hot,46.32,21.6,63.99,1018.74,0.98,0.0
1236,9523,2024-05-26 12:08:59.482000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,44.0,44,0.0,40.0,40.0,Dry,Hot,46.32,21.6,63.99,1018.74,0.98,0.0
1236,9523,2024-05-26 12:08:59.482000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,20.0,24,4.0,40.0,36.0,Dry,Hot,46.32,21.6,63.99,1018.74,0.98,0.0
1236,9523,2024-05-26 12:08:59.482000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,7.0,7,0.0,40.0,40.0,Dry,Hot,46.32,21.6,63.99,1018.74,0.98,0.0
1236,9523,2024-05-26 12:08:59.482000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,8,1.0,0.0,2,2.0,40.0,38.0,Dry,Hot,46.32,21.6,63.99,1018.74,0.98,0.0
1236,9523,2024-05-26 12:08:59.482000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,8.0,9,-1.0,1.0,2,1.0,40.0,39.0,Dry,Hot,46.32,21.6,63.99,1018.74,0.98,0.0
1236,9523,2024-05-26 12:08:59.482000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,40.0,40.0,Dry,Hot,46.32,21.6,63.99,1018.74,0.98,0.0
1237,9531,2024-06-09 17:59:12.613000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,276.0,301,25.0,28.0,3.0,Light wet,Cool,24.57,17.8,73.38,996.2,1.17,0.27
1237,9531,2024-06-09 17:59:12.613000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,252.0,252,0.0,28.0,28.0,Light wet,Cool,24.57,17.8,73.38,996.2,1.17,0.27
1237,9531,2024-06-09 17:59:12.613000+00:00,2024,McLaren,McLaren,Top 3,Top 3,3.0,3,0.0,184.0,212,28.0,28.0,0.0,Light wet,Cool,24.57,17.8,73.38,996.2,1.17,0.27
1237,9531,2024-06-09 17:59:12.613000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,96.0,124,28.0,28.0,0.0,Light wet,Cool,24.57,17.8,73.38,996.2,1.17,0.27
1237,9531,2024-06-09 17:59:12.613000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,44.0,58,14.0,28.0,14.0,Light wet,Cool,24.57,17.8,73.38,996.2,1.17,0.27
1237,9531,2024-06-09 17:59:12.613000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,24.0,28,4.0,28.0,24.0,Light wet,Cool,24.57,17.8,73.38,996.2,1.17,0.27
1237,9531,2024-06-09 17:59:12.613000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,7.0,7,0.0,28.0,28.0,Light wet,Cool,24.57,17.8,73.38,996.2,1.17,0.27
1237,9531,2024-06-09 17:59:12.613000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,9.0,8,1.0,2.0,5,3.0,28.0,25.0,Light wet,Cool,24.57,17.8,73.38,996.2,1.17,0.27
1237,9531,2024-06-09 17:59:12.613000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,8.0,9,-1.0,2.0,2,0.0,28.0,28.0,Light wet,Cool,24.57,17.8,73.38,996.2,1.17,0.27
1237,9531,2024-06-09 17:59:12.613000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,28.0,28.0,Light wet,Cool,24.57,17.8,73.38,996.2,1.17,0.27
1238,9539,2024-06-23 12:06:37.971000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,301.0,330,29.0,29.0,0.0,Light wet,Hot,41.1,24.13,63.44,1001.36,2.12,0.01
1238,9539,2024-06-23 12:06:37.971000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,252.0,270,18.0,29.0,11.0,Light wet,Hot,41.1,24.13,63.44,1001.36,2.12,0.01
1238,9539,2024-06-23 12:06:37.971000+00:00,2024,McLaren,McLaren,Top 3,Top 3,3.0,3,0.0,212.0,237,25.0,29.0,4.0,Light wet,Hot,41.1,24.13,63.44,1001.36,2.12,0.01
1238,9539,2024-06-23 12:06:37.971000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,124.0,151,27.0,29.0,2.0,Light wet,Hot,41.1,24.13,63.44,1001.36,2.12,0.01
1238,9539,2024-06-23 12:06:37.971000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,58.0,58,0.0,29.0,29.0,Light wet,Hot,41.1,24.13,63.44,1001.36,2.12,0.01
1238,9539,2024-06-23 12:06:37.971000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,28.0,28,0.0,29.0,29.0,Light wet,Hot,41.1,24.13,63.44,1001.36,2.12,0.01
1238,9539,2024-06-23 12:06:37.971000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,8.0,7,1.0,5.0,8,3.0,29.0,26.0,Light wet,Hot,41.1,24.13,63.44,1001.36,2.12,0.01
1238,9539,2024-06-23 12:06:37.971000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,8,-1.0,7.0,7,0.0,29.0,29.0,Light wet,Hot,41.1,24.13,63.44,1001.36,2.12,0.01
1238,9539,2024-06-23 12:06:37.971000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,9,0.0,2.0,2,0.0,29.0,29.0,Light wet,Hot,41.1,24.13,63.44,1001.36,2.12,0.01
1238,9539,2024-06-23 12:06:37.971000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,29.0,29.0,Light wet,Hot,41.1,24.13,63.44,1001.36,2.12,0.01
1239,9549,2024-06-29 09:18:23.479000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,330.0,339,9.0,13.0,4.0,Dry,Hot,42.69,28.16,47.37,941.37,1.04,0.0
1239,9549,2024-06-29 09:18:23.479000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,270.0,276,6.0,13.0,7.0,Dry,Hot,42.69,28.16,47.37,941.37,1.04,0.0
1239,9549,2024-06-29 09:18:23.479000+00:00,2024,McLaren,McLaren,Top 3,Top 3,3.0,3,0.0,237.0,250,13.0,13.0,0.0,Dry,Hot,42.69,28.16,47.37,941.37,1.04,0.0
1239,9549,2024-06-29 09:18:23.479000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,151.0,159,8.0,13.0,5.0,Dry,Hot,42.69,28.16,47.37,941.37,1.04,0.0
1239,9549,2024-06-29 09:18:23.479000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,58.0,58,0.0,13.0,13.0,Dry,Hot,42.69,28.16,47.37,941.37,1.04,0.0
1239,9549,2024-06-29 09:18:23.479000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,28.0,28,0.0,13.0,13.0,Dry,Hot,42.69,28.16,47.37,941.37,1.04,0.0
1239,9549,2024-06-29 09:18:23.479000+00:00,2024,Alpine,Alpine,Bottom 3,Midfield,7.0,7,0.0,8.0,8,0.0,13.0,13.0,Dry,Hot,42.69,28.16,47.37,941.37,1.04,0.0
1239,9549,2024-06-29 09:18:23.479000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,8.0,8,0.0,7.0,7,0.0,13.0,13.0,Dry,Hot,42.69,28.16,47.37,941.37,1.04,0.0
1239,9549,2024-06-29 09:18:23.479000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,9,0.0,2.0,2,0.0,13.0,13.0,Dry,Hot,42.69,28.16,47.37,941.37,1.04,0.0
1239,9549,2024-06-29 09:18:23.479000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,13.0,13.0,Dry,Hot,42.69,28.16,47.37,941.37,1.04,0.0
1239,9550,2024-06-30 12:08:30.947000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,339.0,355,16.0,37.0,21.0,Light wet,Hot,46.42,29.43,35.01,932.86,1.67,0.01
1239,9550,2024-06-30 12:08:30.947000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,276.0,291,15.0,37.0,22.0,Light wet,Hot,46.42,29.43,35.01,932.86,1.67,0.01
1239,9550,2024-06-30 12:08:30.947000+00:00,2024,McLaren,McLaren,Top 3,Top 3,3.0,3,0.0,250.0,268,18.0,37.0,19.0,Light wet,Hot,46.42,29.43,35.01,932.86,1.67,0.01
1239,9550,2024-06-30 12:08:30.947000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,159.0,196,37.0,37.0,0.0,Light wet,Hot,46.42,29.43,35.01,932.86,1.67,0.01
1239,9550,2024-06-30 12:08:30.947000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,58.0,58,0.0,37.0,37.0,Light wet,Hot,46.42,29.43,35.01,932.86,1.67,0.01
1239,9550,2024-06-30 12:08:30.947000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,28.0,30,2.0,37.0,35.0,Light wet,Hot,46.42,29.43,35.01,932.86,1.67,0.01
1239,9550,2024-06-30 12:08:30.947000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Bottom 3,8.0,7,1.0,7.0,19,12.0,37.0,25.0,Light wet,Hot,46.42,29.43,35.01,932.86,1.67,0.01
1239,9550,2024-06-30 12:08:30.947000+00:00,2024,Alpine,Alpine,Bottom 3,Midfield,7.0,8,-1.0,8.0,9,1.0,37.0,36.0,Light wet,Hot,46.42,29.43,35.01,932.86,1.67,0.01
1239,9550,2024-06-30 12:08:30.947000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,9,0.0,2.0,2,0.0,37.0,37.0,Light wet,Hot,46.42,29.43,35.01,932.86,1.67,0.01
1239,9550,2024-06-30 12:08:30.947000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,37.0,37.0,Light wet,Hot,46.42,29.43,35.01,932.86,1.67,0.01
1240,9558,2024-07-07 13:05:02.119000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,355.0,373,18.0,27.0,9.0,Wet,Warm,27.67,15.77,67.33,992.13,1.35,0.35
1240,9558,2024-07-07 13:05:02.119000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,2,0.0,291.0,302,11.0,27.0,16.0,Wet,Warm,27.67,15.77,67.33,992.13,1.35,0.35
1240,9558,2024-07-07 13:05:02.119000+00:00,2024,McLaren,McLaren,Top 3,Top 3,3.0,3,0.0,268.0,295,27.0,27.0,0.0,Wet,Warm,27.67,15.77,67.33,992.13,1.35,0.35
1240,9558,2024-07-07 13:05:02.119000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,196.0,221,25.0,27.0,2.0,Wet,Warm,27.67,15.77,67.33,992.13,1.35,0.35
1240,9558,2024-07-07 13:05:02.119000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,58.0,68,10.0,27.0,17.0,Wet,Warm,27.67,15.77,67.33,992.13,1.35,0.35
1240,9558,2024-07-07 13:05:02.119000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,30.0,31,1.0,27.0,26.0,Wet,Warm,27.67,15.77,67.33,992.13,1.35,0.35
1240,9558,2024-07-07 13:05:02.119000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,19.0,27,8.0,27.0,19.0,Wet,Warm,27.67,15.77,67.33,992.13,1.35,0.35
1240,9558,2024-07-07 13:05:02.119000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,8.0,8,0.0,9.0,9,0.0,27.0,27.0,Wet,Warm,27.67,15.77,67.33,992.13,1.35,0.35
1240,9558,2024-07-07 13:05:02.119000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,9,0.0,2.0,4,2.0,27.0,25.0,Wet,Warm,27.67,15.77,67.33,992.13,1.35,0.35
1240,9558,2024-07-07 13:05:02.119000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,27.0,27.0,Wet,Warm,27.67,15.77,67.33,992.13,1.35,0.35
1241,9566,2024-07-21 12:08:51.323000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,373.0,389,16.0,43.0,27.0,Dry,Hot,44.92,28.82,46.92,981.68,1.25,0.0
1241,9566,2024-07-21 12:08:51.323000+00:00,2024,McLaren,McLaren,Top 3,Top 3,3.0,2,1.0,295.0,338,43.0,43.0,0.0,Dry,Hot,44.92,28.82,46.92,981.68,1.25,0.0
1241,9566,2024-07-21 12:08:51.323000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,2.0,3,-1.0,302.0,322,20.0,43.0,23.0,Dry,Hot,44.92,28.82,46.92,981.68,1.25,0.0
1241,9566,2024-07-21 12:08:51.323000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,221.0,241,20.0,43.0,23.0,Dry,Hot,44.92,28.82,46.92,981.68,1.25,0.0
1241,9566,2024-07-21 12:08:51.323000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,68.0,69,1.0,43.0,42.0,Dry,Hot,44.92,28.82,46.92,981.68,1.25,0.0
1241,9566,2024-07-21 12:08:51.323000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,31.0,33,2.0,43.0,41.0,Dry,Hot,44.92,28.82,46.92,981.68,1.25,0.0
1241,9566,2024-07-21 12:08:51.323000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,27.0,27,0.0,43.0,43.0,Dry,Hot,44.92,28.82,46.92,981.68,1.25,0.0
1241,9566,2024-07-21 12:08:51.323000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,8.0,8,0.0,9.0,9,0.0,43.0,43.0,Dry,Hot,44.92,28.82,46.92,981.68,1.25,0.0
1241,9566,2024-07-21 12:08:51.323000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,9,0.0,4.0,4,0.0,43.0,43.0,Dry,Hot,44.92,28.82,46.92,981.68,1.25,0.0
1241,9566,2024-07-21 12:08:51.323000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,43.0,43.0,Dry,Hot,44.92,28.82,46.92,981.68,1.25,0.0
1242,9574,2024-07-28 12:08:52.029000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,389.0,404,15.0,43.0,28.0,Dry,Hot,42.27,21.33,49.58,978.1,1.68,0.0
1242,9574,2024-07-28 12:08:52.029000+00:00,2024,McLaren,McLaren,Top 3,Top 3,2.0,2,0.0,338.0,361,23.0,43.0,20.0,Dry,Hot,42.27,21.33,49.58,978.1,1.68,0.0
1242,9574,2024-07-28 12:08:52.029000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,322.0,340,18.0,43.0,25.0,Dry,Hot,42.27,21.33,49.58,978.1,1.68,0.0
1242,9574,2024-07-28 12:08:52.029000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,241.0,284,43.0,43.0,0.0,Dry,Hot,42.27,21.33,49.58,978.1,1.68,0.0
1242,9574,2024-07-28 12:08:52.029000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,69.0,71,2.0,43.0,41.0,Dry,Hot,42.27,21.33,49.58,978.1,1.68,0.0
1242,9574,2024-07-28 12:08:52.029000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,33.0,33,0.0,43.0,43.0,Dry,Hot,42.27,21.33,49.58,978.1,1.68,0.0
1242,9574,2024-07-28 12:08:52.029000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,27.0,27,0.0,43.0,43.0,Dry,Hot,42.27,21.33,49.58,978.1,1.68,0.0
1242,9574,2024-07-28 12:08:52.029000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,8.0,8,0.0,9.0,10,1.0,43.0,42.0,Dry,Hot,42.27,21.33,49.58,978.1,1.68,0.0
1242,9574,2024-07-28 12:08:52.029000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,9,0.0,4.0,4,0.0,43.0,43.0,Dry,Hot,42.27,21.33,49.58,978.1,1.68,0.0
1242,9574,2024-07-28 12:08:52.029000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,43.0,43.0,Dry,Hot,42.27,21.33,49.58,978.1,1.68,0.0
1243,9582,2024-08-25 12:06:16.813000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,408.0,434,26.0,38.0,12.0,Dry,Warm,30.81,19.01,60.96,1019.98,4.57,0.0
1243,9582,2024-08-25 12:06:16.813000+00:00,2024,McLaren,McLaren,Top 3,Top 3,2.0,2,0.0,366.0,404,38.0,38.0,0.0,Dry,Warm,30.81,19.01,60.96,1019.98,4.57,0.0
1243,9582,2024-08-25 12:06:16.813000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,345.0,370,25.0,38.0,13.0,Dry,Warm,30.81,19.01,60.96,1019.98,4.57,0.0
1243,9582,2024-08-25 12:06:16.813000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,266.0,276,10.0,38.0,28.0,Dry,Warm,30.81,19.01,60.96,1019.98,4.57,0.0
1243,9582,2024-08-25 12:06:16.813000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,73.0,74,1.0,38.0,37.0,Dry,Warm,30.81,19.01,60.96,1019.98,4.57,0.0
1243,9582,2024-08-25 12:06:16.813000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,34.0,34,0.0,38.0,38.0,Dry,Warm,30.81,19.01,60.96,1019.98,4.57,0.0
1243,9582,2024-08-25 12:06:16.813000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,27.0,27,0.0,38.0,38.0,Dry,Warm,30.81,19.01,60.96,1019.98,4.57,0.0
1243,9582,2024-08-25 12:06:16.813000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,8.0,8,0.0,11.0,13,2.0,38.0,36.0,Dry,Warm,30.81,19.01,60.96,1019.98,4.57,0.0
1243,9582,2024-08-25 12:06:16.813000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,9,0.0,4.0,4,0.0,38.0,38.0,Dry,Warm,30.81,19.01,60.96,1019.98,4.57,0.0
1243,9582,2024-08-25 12:06:16.813000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,38.0,38.0,Dry,Warm,30.81,19.01,60.96,1019.98,4.57,0.0
1244,9590,2024-09-01 12:08:10.059000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,1,0.0,434.0,446,12.0,37.0,25.0,Dry,Hot,49.31,33.1,32.29,993.23,1.52,0.0
1244,9590,2024-09-01 12:08:10.059000+00:00,2024,McLaren,McLaren,Top 3,Top 3,2.0,2,0.0,404.0,438,34.0,37.0,3.0,Dry,Hot,49.31,33.1,32.29,993.23,1.52,0.0
1244,9590,2024-09-01 12:08:10.059000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,370.0,407,37.0,37.0,0.0,Dry,Hot,49.31,33.1,32.29,993.23,1.52,0.0
1244,9590,2024-09-01 12:08:10.059000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,276.0,292,16.0,37.0,21.0,Dry,Hot,49.31,33.1,32.29,993.23,1.52,0.0
1244,9590,2024-09-01 12:08:10.059000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,74.0,74,0.0,37.0,37.0,Dry,Hot,49.31,33.1,32.29,993.23,1.52,0.0
1244,9590,2024-09-01 12:08:10.059000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,34.0,34,0.0,37.0,37.0,Dry,Hot,49.31,33.1,32.29,993.23,1.52,0.0
1244,9590,2024-09-01 12:08:10.059000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,27.0,28,1.0,37.0,36.0,Dry,Hot,49.31,33.1,32.29,993.23,1.52,0.0
1244,9590,2024-09-01 12:08:10.059000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,8.0,8,0.0,13.0,13,0.0,37.0,37.0,Dry,Hot,49.31,33.1,32.29,993.23,1.52,0.0
1244,9590,2024-09-01 12:08:10.059000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,9,0.0,4.0,6,2.0,37.0,35.0,Dry,Hot,49.31,33.1,32.29,993.23,1.52,0.0
1244,9590,2024-09-01 12:08:10.059000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,37.0,37.0,Dry,Hot,49.31,33.1,32.29,993.23,1.52,0.0
1245,9598,2024-09-15 10:08:21.878000+00:00,2024,McLaren,McLaren,Top 3,Top 3,2.0,1,1.0,438.0,476,38.0,38.0,0.0,Dry,Hot,44.35,26.71,38.02,1017.64,1.55,0.0
1245,9598,2024-09-15 10:08:21.878000+00:00,2024,Red Bull Racing,Red Bull Racing,Top 3,Top 3,1.0,2,-1.0,446.0,456,10.0,38.0,28.0,Dry,Hot,44.35,26.71,38.02,1017.64,1.55,0.0
1245,9598,2024-09-15 10:08:21.878000+00:00,2024,Ferrari,Ferrari,Top 3,Top 3,3.0,3,0.0,407.0,425,18.0,38.0,20.0,Dry,Hot,44.35,26.71,38.02,1017.64,1.55,0.0
1245,9598,2024-09-15 10:08:21.878000+00:00,2024,Mercedes,Mercedes,Top 3,Midfield,4.0,4,0.0,292.0,309,17.0,38.0,21.0,Dry,Hot,44.35,26.71,38.02,1017.64,1.55,0.0
1245,9598,2024-09-15 10:08:21.878000+00:00,2024,Aston Martin,Aston Martin,Midfield,Midfield,5.0,5,0.0,74.0,82,8.0,38.0,30.0,Dry,Hot,44.35,26.71,38.02,1017.64,1.55,0.0
1245,9598,2024-09-15 10:08:21.878000+00:00,2024,RB,AlphaTauri/RB lineage,Bottom 3,Midfield,6.0,6,0.0,34.0,34,0.0,38.0,38.0,Dry,Hot,44.35,26.71,38.02,1017.64,1.55,0.0
1245,9598,2024-09-15 10:08:21.878000+00:00,2024,Haas F1 Team,Haas F1 Team,Bottom 3,Midfield,7.0,7,0.0,28.0,29,1.0,38.0,37.0,Dry,Hot,44.35,26.71,38.02,1017.64,1.55,0.0
1245,9598,2024-09-15 10:08:21.878000+00:00,2024,Williams,Williams,Bottom 3,Bottom 3,9.0,8,1.0,6.0,16,10.0,38.0,28.0,Dry,Hot,44.35,26.71,38.02,1017.64,1.55,0.0
1245,9598,2024-09-15 10:08:21.878000+00:00,2024,Alpine,Alpine,Bottom 3,Bottom 3,8.0,9,-1.0,13.0,13,0.0,38.0,38.0,Dry,Hot,44.35,26.71,38.02,1017.64,1.55,0.0
1245,9598,2024-09-15 10:08:21.878000+00:00,2024,Kick Sauber,Sauber lineage,Bottom 3,Bottom 3,10.0,10,0.0,0.0,0,0.0,38.0,38.0,Dry,Hot,44.35,26.71,38.02,1017.64,1.55,0.0
